id,price,log_price,price_per_person,room_type,accommodates,n_reviews,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
1481100513478334346,200.0,5.298317366548036,100.0,Private room,2,0,Riva del Garda,22153,13499.835139940074,318.859722619103,422.0542710120119,2086.7038727478057,107.23175286996509,2832.3644454111222,224.58323554992464,114.90239262638582,265.6921665862633,557.299652205322,1833.9695075164057,1854.6734005355504,45.89853979999999,10.8551944
1481103420095434088,230.0,5.438079308923196,115.0,Private room,2,0,Riva del Garda,22153,13592.96338496059,256.2860189134908,349.1926513052672,2101.981801795409,67.93301647204765,2798.63508977456,230.72775214904226,68.54294166873424,275.6734658094938,569.5986526306249,1862.7627964425653,1882.4197231499672,45.8992,10.85433
1481104520201606192,117.0,4.762173934797756,58.5,Private room,2,0,Baselga di Pinè,22009,9209.960784153376,518.2986925313759,304.1312555858884,7169.432146341443,147.2889293805979,2994.398635768096,119.9498912159386,358.82722126721217,117.53511834860716,540.122730139484,1792.6672003253962,3229.0348428377147,46.12641,11.24863
1481106477972151687,200.0,5.298317366548036,100.0,Private room,2,0,Riva del Garda,22153,13499.835139940074,318.859722619103,422.0542710120119,2086.7038727478057,107.23175286996509,2832.3644454111222,224.58323554992464,114.90239262638582,265.6921665862633,557.299652205322,1833.9695075164057,1854.6734005355504,45.89853979999999,10.8551944
1481155467311300267,150.0,5.0106352940962555,37.5,Entire home/apt,4,0,Mazzin,22113,2711.8257864610696,3288.581891298153,361.8843899216262,10406.343029137832,171.70612073462573,616.027183399827,1253.3922507893835,1312.0399182101955,453.49616450940334,2519.0344443202944,10238.571892718372,2549.0497509794573,46.4644,11.71456
1481330177110954207,105.0,4.653960350157523,21.0,Entire home/apt,5,0,Ville di Fiemme,22254,2046.8801016810248,1273.8991748011256,253.42043331522208,13488.098913328224,44.61079384005455,3184.3591412067376,234.2207248705879,885.2161535400696,185.392215649148,524.5830522530998,11104.728314173606,1536.6484741925726,46.289793048184364,11.439012922346592
1481374300171871067,71.0,4.2626798770413155,23.666666666666668,Entire home/apt,3,1,Terzolas,22195,7990.318542087246,638.331394358096,169.9136276981549,443.0345590663541,398.9979746916825,791.8843497644957,463.1213992690248,355.44799199632916,1105.1322318668558,1191.7219883909568,1937.44791653193,915.4175508118747,46.36073737449451,10.921342362768238
1481712866958418456,150.0,5.0106352940962555,50.0,Entire home/apt,3,0,Tre Ville,22247,182.67608224452994,53.7818487239828,44.00999922277533,9860.538349853588,111.31927262059591,7807.278752137908,429.5766719310775,159.88567246433482,153.6835897437949,634.0733525849412,11420.448618138265,164.69479721250914,46.2268249,10.828731
1481721605808629486,90.0,4.499809670330265,18.0,Entire home/apt,5,0,Ledro,22229,15443.071002864908,48.324120975835186,321.7666408016079,8297.066029531266,332.7768531514666,788.0576556454673,232.21078985850465,268.0309998377075,213.2397179109887,350.3074572432577,8279.686483813963,399.6519280124848,45.88626,10.72916
1481756403363960751,147.0,4.990432586778736,36.75,Entire home/apt,4,0,San Giovanni di Fassa-Sèn Jan,22250,1889.0519306734784,1558.284415084445,1405.9040826699334,17656.76108275069,625.4043236901028,3938.8485945660864,1411.5019654437383,1307.330586007119,1177.2629147726866,1966.789563453938,15982.580644767824,2440.2588884603233,46.40657299999999,11.6588586
1481756710752363406,140.0,4.941642422609304,35.0,Private room,4,0,Arco,22006,13944.922898914343,468.0170655630845,1364.7973516171446,3399.0942605997498,186.34621754281525,3877.8109828544366,220.5362411521117,104.00995497509771,166.96219956523322,1428.0893876095145,2213.1872955919634,3142.735265915411,45.90603078345013,10.868522487580776
1481799434446899537,162.0,5.087596335232384,40.5,Private room,4,0,Baselga di Pinè,22009,9302.99490346593,491.3765975392077,305.1623101195672,7359.333582372126,287.97990624137503,2818.4440576776137,193.33682914247473,421.08498602439016,91.56453999511065,482.23789607656926,1993.754864828638,3425.9715635486577,46.12798,11.24993
1481817865808169349,153.0,5.030437921392435,51.0,Private room,3,0,Baselga di Pinè,22009,9281.801681294206,471.9151722081959,326.92890986608165,7285.340365153619,203.57983798463258,2903.6015353543803,115.47351855362234,390.5124145034291,49.31040892268489,477.33184974282034,1909.1649577402895,3346.368831772295,46.127405918278015,11.249135863735807
1481829076428326395,153.0,5.030437921392435,51.0,Private room,3,0,Baselga di Pinè,22009,9176.958008362337,595.4585026533142,201.2973052257914,7256.448242280869,234.91988849086317,2832.654279674,231.51497568790748,515.8487426047002,77.11564864876935,595.9114672159174,1918.0704648616277,3334.356404110807,46.12694292984028,11.250620902874177
1481829552880029936,227.0,5.424950017481403,37.833333333333336,Entire home/apt,6,0,Predazzo,22147,1965.0053776956886,175.18345086088908,215.27491039609274,24151.148712643742,194.58174426959172,3170.2277483319035,100.06609815100508,15.934499412447815,92.15556463407682,168.01688553144123,22766.746223957998,249.06285912613248,46.3100454,11.602078
1481837364295673601,118.0,4.770684624465665,59.0,Private room,2,0,Baselga di Pinè,22009,9361.06410224239,424.5615256719108,371.2799326388412,7379.626763535837,260.630864763474,2854.251479224356,162.0917049287138,355.5027220567154,127.41528587639037,416.0017650019586,1996.1513480528438,3438.1411586038057,46.12826415819271,11.24916754603667
1481851354914145960,80.0,4.382026634673881,20.0,Entire home/apt,4,5,Stenico,22182,11087.343321831248,832.3337849718343,715.7928131353232,18511.869067036227,123.94805282898626,5921.328767943801,1414.5414694727476,270.09523492816214,933.9939773099728,1503.1797829415996,1626.39725140715,1581.7467648320078,46.04916619802995,10.873497156028264
1481925548536937838,90.0,4.499809670330265,22.5,Entire home/apt,4,0,Novella,22253,6008.337549527891,1903.3627450462805,2529.4419608043904,8344.06409047256,486.4173810662342,2481.108067849868,414.53140215124716,452.47003321911586,2036.684188608963,2637.330826352731,846.5323430024314,2725.9933145989708,46.43386092350087,11.102791914417049
1482097908673992092,115.0,4.74493212836325,23.0,Entire home/apt,5,3,San Michele all'Adige,22167,3509.1906609523276,468.40879240330247,265.74550029608594,718.0315796043436,562.0697127547176,1706.3885942777558,522.6989696770773,363.4593266842539,564.3062176670388,351.3233579996535,2244.905057363156,634.4155488225832,46.1886454,11.1333657
1482331019838791982,85.0,4.442651256490317,17.0,Entire home/apt,5,0,Arco,22006,15192.193482741814,67.39213546491693,625.5830362664586,3776.33150886592,138.83868002563005,4071.9113159109866,432.50619183025543,508.676520776114,201.46405050475406,723.992439077086,1861.5660275733371,2853.240912900916,45.91532,10.857333
1482385842301458592,162.0,5.087596335232384,40.5,Entire home/apt,4,0,Roncegno Terme,22156,3338.004385223726,1192.9994601900896,3035.72734778618,3231.8775880348835,2895.604070003824,1264.553325067089,3098.4068696657237,1318.077607987295,3216.2568071836936,3082.744522837715,6759.621180564259,3250.3310572365467,46.05831884213709,11.371316325420173
1482465090258060141,117.0,4.762173934797756,58.5,Private room,2,0,Baselga di Pinè,22009,9330.299875202569,450.072983879872,343.6995635676847,7355.673566031244,254.10395058346955,2854.5261222843765,156.78907837206356,377.79997991502324,97.2741005032439,444.18169005563635,1978.1174191810012,3416.7272895969286,46.128020807051136,11.249358800221806
1482466056760234726,73.0,4.290459441148391,18.25,Entire home/apt,4,2,Cles,22062,7897.8313634212755,1056.1983312122727,12.317591753049724,496.6050131307735,284.7261095147629,3873.7548116803014,144.71835077216232,35.838694245639324,95.88416364558051,160.07029272725728,957.8291738946085,3743.777636613707,46.364439406003086,11.032415957147215
1482527831071381134,71.0,4.2626798770413155,17.75,Entire home/apt,4,0,Baselga di Pinè,22009,10092.68126504276,56.140511079466,346.43164456424194,8268.97907934561,36.03938079422707,2479.872689114802,217.68920593168897,138.42728027749226,131.54831609503006,758.3754183238998,2849.202303437367,4314.1093955500655,46.13628,11.25005
1482552765121051426,100.0,4.605170185988092,14.285714285714286,Entire home/apt,7,5,Trento,22205,534.5909881796351,320.86212712276625,278.89256638318795,543.6212037764948,243.0745813212819,1121.4940055416762,234.7999969608426,80.50321618813584,18.53792098951702,8.152880670561954,24.540774260928398,27.695527337941797,46.0677196,11.1219966
1482580309712187214,502.0,6.218600119691729,125.5,Entire home/apt,4,0,Riva del Garda,22153,13434.567332552897,386.88755242311925,499.2377105933606,2101.202419919805,168.43419939610408,2882.8424875060764,270.4198382416307,176.81480967054688,305.3410608952452,583.273219421568,1837.543501662911,1859.1088935625207,45.89816,10.8561
1482584961782502207,502.0,6.218600119691729,125.5,Entire home/apt,4,0,Riva del Garda,22153,13426.091421215782,256.33585689764385,397.3958883564713,1970.0679272710463,216.2500695354677,2740.8470960713125,130.70086614336972,222.50558347793125,162.9805896264733,444.3323730816201,1715.3481320127119,1736.1232730365261,45.89761,10.85444
1482589016822995996,502.0,6.218600119691729,251.0,Entire home/apt,2,0,Riva del Garda,22153,13531.661997858997,378.4033175622012,472.7276221193672,2166.34721083269,81.60192856193417,2905.787385526,303.2188763970597,89.37539779116223,266.3860474881791,637.199027838075,1912.0335252213717,1932.9124081985283,45.89905,10.85592
1482590955568575478,502.0,6.218600119691729,125.5,Entire home/apt,4,0,Riva del Garda,22153,13435.793433958166,247.15288091711514,386.11465167613034,1969.08329890312,212.20778175775925,2734.4095108677657,122.78005210268364,218.18202285210552,156.98565947413698,441.6775904801591,1716.0275718790613,1736.6709549328284,45.89767,10.85432
1482593304202345187,502.0,6.218600119691729,251.0,Entire home/apt,2,0,Riva del Garda,22153,13445.855654492882,297.70592835074854,420.43261309889044,2025.0351183444272,172.77886170550286,2791.8049005299613,179.08591675806133,179.91766698757658,215.2265513394474,499.5506595853346,1768.9247370117942,1789.8498167433625,45.89795,10.85496
1482682108991548342,128.0,4.852030263919617,32.0,Entire home/apt,4,2,Nago-Torbole,22124,11334.498135378375,255.030737133096,800.6683999133381,3802.2690922714746,790.5979128566465,3823.342076810457,874.8862699509453,330.21511080015705,802.5736937198596,772.1860693548734,1229.620843678998,3463.578664396657,45.88513959678153,10.8868565490738
1483098307910095007,90.0,4.499809670330265,15.0,Entire home/apt,6,0,Ledro,22229,15344.681703921116,81.35573754040773,184.7584113685518,8198.032295002495,238.76179864109122,907.4274504613327,185.6153506475083,147.78039287861662,236.7830680236324,210.34324019020417,8180.356579198629,260.2637950982837,45.88713,10.73047
1483129591117373308,90.0,4.499809670330265,15.0,Entire home/apt,6,1,Ledro,22229,15294.353925862632,37.01656616809823,266.67016209293797,8358.931666709499,205.00499008584632,771.7712040483943,342.83820733403417,262.1727515689127,188.32944341613145,315.8459422733669,8320.079271126646,354.24687621882265,45.88761,10.72842
1483148553314099070,80.0,4.382026634673881,40.0,Entire home/apt,2,4,Trento,22205,644.4826457631374,27.309422070951385,75.90856610693446,1089.0484886329052,98.77836458825381,345.9329076068635,444.2813216535896,88.42854632829369,65.54184653755078,141.74087389405696,720.6714369015164,32.10073698873936,46.06303,11.11452
1483166810890383874,90.0,4.499809670330265,15.0,Entire home/apt,6,0,Ledro,22229,15280.230209016807,119.64598349762709,151.28705558912304,8228.545523855199,172.08054862538083,898.8575005723186,253.26222875214026,133.1942018703346,182.96844602608283,191.24907043871195,8210.679840026683,235.25239617787534,45.887713735658686,10.730107314988857
1483201044419961287,112.0,4.718498871295094,28.0,Entire home/apt,4,1,Albiano,22002,10145.028371617891,250.19039042455682,3244.4685243565395,6900.51617636158,198.5250852363754,1013.2876042840347,190.02928487813836,1705.4010427339235,221.41205077741398,308.1468279848199,3159.9516532468783,273.11205697423156,46.14516,11.19695
1483298180539137453,76.0,4.330733340286331,19.0,Entire home/apt,4,0,Baselga di Pinè,22009,10053.922845332101,315.29438708396106,1102.2377761597959,7751.8009259330265,300.1666350182799,3208.021143330491,172.43300797973114,141.0848390886566,344.47521723856676,315.7074480236563,2278.1031397741644,3765.894761939769,46.132355227461886,11.241757906973362
1483438018830326646,253.0,5.53338948872752,63.25,Entire home/apt,4,0,Riva del Garda,22153,12538.408678664631,12.970615136010878,206.88621888800745,219.81017764170795,153.41595152924768,1609.0458832103611,405.8769318315586,5.447250997460972,104.59792659356538,125.50075166245155,94.31129059726103,92.62216436496199,45.88410919883162,10.840716876057428
1483438279004277799,269.0,5.594711379601839,67.25,Entire home/apt,4,0,Riva del Garda,22153,12538.367165685075,12.967206883369645,206.62841802180554,220.04979519996778,153.67378469622255,1609.2423800591018,405.7767361166266,5.593648023209762,104.64900326069804,125.37497790949598,94.053312694357,92.4102761305505,45.88411,10.84072
1483470813245117997,106.0,4.663439094112067,26.5,Entire home/apt,4,0,Moena,22118,3139.9328942157244,1616.859818082736,618.6213022830813,21331.061633402573,74.92808131782638,4614.451940486305,571.6868387800099,427.9267381161987,889.6536509204475,877.1507479761539,18652.688842617823,705.1555887569382,46.3742753,11.6479684
1483832228899935978,170.0,5.135798437050262,42.5,Entire home/apt,4,0,Tenno,22191,15020.893906388595,796.8560031657479,709.0344005798801,3474.2642829678366,97.31035757082665,3620.2202038295536,889.2794200754576,110.01894992863247,94.24098395013148,1054.2397661851435,972.9872235882044,2134.071509545463,45.91516984287055,10.845773582937891
1484591317732924409,339.0,5.82600010738045,42.375,Entire home/apt,8,0,Arco,22006,12629.778266817219,296.3468157814199,1440.9667353682871,2411.0888448331993,403.49177783285114,5058.895598998476,1150.1987032166853,372.6875414797295,1066.9698080549742,861.5355122310665,2061.901442904215,2089.8156880806782,45.893071,10.866219
1484591321499265279,178.0,5.181783550292085,29.666666666666668,Entire home/apt,6,0,Pinzolo,22143,586.6602104783436,379.1256009710908,481.0531499937296,17437.52116610132,296.3652220313809,7426.503884628342,237.66828789608243,96.04468691195557,274.3206088015156,320.0562905198764,13902.098420992601,1573.2536819651896,46.159067,10.761623
1484646571392363637,38.0,3.6375861597263857,9.5,Entire home/apt,4,4,Ton,22200,3662.817565932201,567.2325808325105,254.66410502132644,3582.668329886514,195.73548310118085,746.9284189691333,194.6887763503367,70.73771773641862,221.52990744076388,208.87947540519824,712.7416678419835,5982.953523117006,46.26585649000773,11.088665798306463
1484718687095833742,140.0,4.941642422609304,23.333333333333332,Entire home/apt,6,0,Riva del Garda,22153,12682.50636369642,60.27009140908679,282.03742470600685,180.24793225864252,177.79638495780412,1494.8455778038792,301.6319794563707,1.6924033911706786,40.10496379697757,99.55156970617364,182.72361503390275,140.19402268380475,45.8851928337754,10.839688714710748
1484760713585184284,51.0,3.9318256327243257,25.5,Private room,2,4,Roncegno Terme,22156,5956.814524786269,218.4902748723264,129.80947376222258,1404.5042988740656,253.98928858983763,1778.6420017364176,659.9469314515986,383.91407438109184,1757.86174542456,658.1712514794215,4163.0517341402665,904.6106483248947,46.0476,11.40685
1485408769629683239,64.0,4.1588830833596715,21.333333333333332,Entire home/apt,3,1,Riva del Garda,22153,14156.21656856642,192.11727452167796,1184.5656489205237,1495.7607114663745,241.3130491001785,1376.9281909076703,1103.231621641706,257.91706159155075,803.9863667388477,841.9290766825302,1460.2777412885757,1587.352006831469,45.89801,10.83365
1485454094724871424,134.0,4.897839799950911,19.142857142857142,Entire home/apt,7,1,Pellizzano,22137,3862.582848154431,264.47306891752413,165.99545297413138,3152.5655331935845,274.0794745968701,2826.376394365321,463.5270447235321,381.2790302932778,14.246834416066632,326.94690181758386,1796.6301838626127,3783.218763236447,46.309815109851165,10.76089183558197
1485455615146694332,133.0,4.890349128221754,26.6,Entire home/apt,5,0,Trento,22205,168.89641959462227,1722.8878578715905,1758.163612225746,6092.472874020578,129.9830553500655,4864.858036477049,77.94814508182571,38.24409966991258,1327.2804479082279,3794.8412565251447,5375.06302982185,5144.553030582593,46.03903,11.05668
1485485408257737696,93.0,4.532599493153256,23.25,Entire home/apt,4,0,Lavarone,22102,1325.3737279034654,843.295663663194,405.9656394411616,6622.323151838497,443.1075390127015,1605.144967572177,726.0979249259955,281.96523810017607,573.4662684946302,405.4875565583354,5708.302108189915,311.7479679025628,45.93785,11.26567
1485714627350306146,190.0,5.247024072160486,63.333333333333336,Entire home/apt,3,0,Riva del Garda,22153,12191.838643054283,161.1137346102249,540.0016395688771,1518.208052279069,75.48571254204217,2804.7060686436325,445.2755290369313,314.05484755527215,429.6923020346978,161.32108847388312,1150.0417876061906,1178.695017220704,45.886365198366526,10.857193507254124
1485736920483867590,190.0,5.247024072160486,63.333333333333336,Entire home/apt,3,1,Riva del Garda,22153,12191.72853648636,160.48253217078943,538.8062279479011,1517.0806468494352,76.65755063388856,2803.7276712644652,444.175619227861,315.19842956344286,428.64079309076953,162.44653070878948,1148.9095101646901,1177.5621331060306,45.88636,10.85718
1486111391490775906,95.0,4.553876891600541,23.75,Entire home/apt,4,23,Sanzeno,22169,7378.674662425801,1129.3538405678682,51.28265481953755,2851.0019649944106,142.26390571766657,1007.6207205153709,22.63890361746408,95.34970019459917,992.3272165690255,2166.39062112256,1070.428858364069,589.2957466457799,46.3657867,11.0758723
1486214859197248560,77.0,4.343805421853684,25.666666666666668,Entire home/apt,3,0,Tenna,22190,5436.7800143216355,463.4109533974625,391.03699125804053,2187.680614278544,71.65961842898582,587.8722794092909,322.45851785316523,420.08369562723254,319.0247343869184,2198.7384896642507,3072.6987170920543,2293.879932121003,46.01716432369889,11.265227500612168
1486806416405957523,77.0,4.343805421853684,19.25,Entire home/apt,4,1,Baselga di Pinè,22009,10151.830239513316,114.56023867944582,343.67301341342807,8310.178007852794,91.33498364362721,2506.1843457732443,255.02514593499325,175.35685129080014,185.2791291915148,781.8621841577838,2883.306959709437,4351.604590001841,46.136709630188086,11.24958674136635
1486863659997904133,89.0,4.48863636973214,14.833333333333334,Entire home/apt,6,0,Baselga di Pinè,22009,10000.73070579719,0.0,435.94619485633905,8157.720105704179,56.61030057894852,2513.8055836318067,113.76635738051992,48.87339137698062,30.674237656046124,660.7420945065146,2740.863059563872,4204.032762929079,46.13528,11.24992
1487185247899752338,121.0,4.795790545596741,60.5,Entire home/apt,2,0,San Giovanni di Fassa-Sèn Jan,22250,672.113442552491,581.3541702167186,2525.746077939075,16045.24694585263,105.57932788343072,2066.3647799896908,580.877866176008,231.4127517064992,348.99650678169354,341.5694938023527,15626.362379462984,613.5184554518077,46.4177011,11.678258
1487522277615836213,99.0,4.59511985013459,16.5,Entire home/apt,6,0,San Giovanni di Fassa-Sèn Jan,22250,35.45343070029291,271.43546811291594,2943.282247172844,13467.43334704297,62.363950496333075,1929.9250722944523,1200.249125441763,130.36406945270866,418.8465056643829,1004.6759135042726,13318.180706731067,2031.4516973142215,46.43919,11.6923
1487586589743099178,85.0,4.442651256490317,14.166666666666666,Entire home/apt,6,1,Canal San Bovo,22038,5836.213932688695,4100.637269319693,6235.591970172263,16548.63473492773,345.7363547216661,5579.005767906221,443.7307210010462,926.413329185202,460.60818808928946,1438.3573140404305,9472.986367436322,1461.3002223404471,46.1501954,11.7155558
1488133406590429874,144.0,4.969813299576001,28.8,Private room,5,2,Civezzano,22061,6935.229749319851,393.96655180555376,1258.9209369624878,3348.71972916589,159.65390552398608,2422.473950424741,335.4041070763009,133.48835996001728,326.9192531232834,566.010545739887,1125.4918692066944,3012.5419076475164,46.0849,11.20253
1488245518499363446,76.0,4.330733340286331,15.2,Entire home/apt,5,6,Nago-Torbole,22124,10474.021618966312,662.1428011356765,219.13807769493607,4315.4745914555715,168.5217692359903,3148.4853545724295,158.1788341663915,114.47023412223493,161.58287660532616,300.32193356256045,688.4236793649792,3988.7197649510936,45.87812446536243,10.892807051589967
1488420047912696346,102.0,4.624972813284271,20.4,Entire home/apt,5,2,Levico Terme,22104,4475.660590266644,602.843255878171,198.25853857193496,1049.3743760586183,248.45129153702774,3240.716778920834,328.7042565566945,249.96720993041666,300.60939895840283,392.7164146923189,3431.773455022553,939.0526606723425,46.0121359,11.2947396
1488452380719016532,229.0,5.43372200355424,25.444444444444443,Entire home/apt,9,0,Tesero,22196,3768.6162144721825,3602.229573910153,3482.232310145236,16233.544570866436,261.1198740689208,3926.7084701027266,3059.120760717343,261.024355963041,3393.5318102646424,4300.605478029942,14787.390923429606,274.98318245142923,46.31955,11.49935
1488864984956970538,84.0,4.430816798843313,21.0,Entire home/apt,4,2,Trento,22205,1778.3603459310884,279.7708875735986,172.61689595759614,530.2610132996476,92.98164522862302,1542.222501373818,133.16956577537934,93.48120103782634,91.81395616909111,272.79731640373444,1219.5560007457136,1264.0370666878257,46.0568942998616,11.12964391708374
1488903238576954242,135.0,4.90527477843843,27.0,Entire home/apt,5,0,Spiazzo,22179,7109.535972891935,15.930639556076734,1817.163248993767,23965.899418941535,166.09996920520123,8885.474346896872,222.2513842016093,103.87304335998397,125.62589846794732,274.74045279413525,10398.670596514503,138.23417429851204,46.1022253,10.7393486
1489169592057668510,55.0,4.007333185232471,27.5,Entire home/apt,2,1,Ville di Fiemme,22254,2656.976279809012,1850.596688308815,1987.0611762171905,13934.875915546208,215.0901969248899,1389.888397709468,732.7975063928051,400.6171149988045,1273.8381015122186,1978.6001938274746,12106.702694705647,1925.3137974416773,46.30901,11.46186
1489272263547262070,83.0,4.418840607796598,20.75,Entire home/apt,4,0,Panchià,22134,5001.910797198878,401.4457564683659,1277.880165192414,20884.210046703913,351.38089296254196,2209.431504711886,648.2296147105019,1676.968978628502,346.6177341347592,5156.4829276021455,19012.66535374123,4834.876284979642,46.28661,11.54619
1489302415533669510,238.0,5.472270673671475,39.666666666666664,Entire home/apt,6,0,Tesero,22196,171.23222278426317,215.67970061592845,5500.551440948762,18573.479089211072,129.02563886384692,6170.238430877025,4900.413990851307,875.2581182038086,2972.9356606020992,5891.103325570787,17777.522880813714,3886.6590480492473,46.34107437433879,11.53918385618769
1489660268955014288,96.0,4.564348191467836,24.0,Entire home/apt,4,8,Moena,22118,2460.92459701117,622.4513056324233,333.13147591848434,20562.901336546398,42.58024390048001,3910.4256710117465,220.91779904650053,203.6555675659919,222.360421584206,221.91301012712816,18821.893767155474,670.7861196606714,46.379025,11.6599729
